Saison,Date,Heure,Statut Match,gameId,Compétition ,Détail Compétition,# Match Série,Détail Série,Si Nécessaire,Salle,Ville_salle,Etat_salle,évènement,id_team_domicile,id_team_extérieure,équipe_domicile,équipe_extérieure,ville_domicile,ville_extérieure,tricode_domicile,tricode_exterieur,score_domicile,score_exterieur,horodatage_utc
2024-25,16/01/25,01:30,Final,0022400562,,,,,false,Scotiabank Arena,Toronto,ON,,1610612761,1610612738,Raptors,Celtics,Toronto,Boston,TOR,BOS,110,97,2025-01-16T00:30:00Z
2024-25,16/01/25,02:00,Final,0022400563,,,,,false,United Center,Chicago,IL,,1610612741,1610612737,Bulls,Hawks,Chicago,Atlanta,CHI,ATL,94,110,2025-01-16T01:00:00Z
2024-25,16/01/25,02:00,Final,0022400564,,,,,false,Fiserv Forum,Milwaukee,WI,,1610612749,1610612753,Bucks,Magic,Milwaukee,Orlando,MIL,ORL,122,93,2025-01-16T01:00:00Z
2024-25,16/01/25,03:30,Final,0022400565,,,,,false,Target Center,Minneapolis,MN,,1610612750,1610612744,Timberwolves,Warriors,Minnesota,Golden State,MIN,GSW,115,116,2025-01-16T02:30:00Z
2024-25,16/01/25,02:00,Final,0022400566,,,,,false,Smoothie King Center,New Orleans,LA,,1610612740,1610612742,Pelicans,Mavericks,New Orleans,Dallas,NOP,DAL,119,116,2025-01-16T01:00:00Z
2024-25,16/01/25,02:00,Final,0022400567,,,,,false,Frost Bank Center,San Antonio,TX,,1610612759,1610612763,Spurs,Grizzlies,San Antonio,Memphis,SAS,MEM,115,129,2025-01-16T01:00:00Z
2024-25,16/01/25,03:00,Final,0022400568,,,,,false,Ball Arena,Denver,CO,,1610612743,1610612745,Nuggets,Rockets,Denver,Houston,DEN,HOU,108,128,2025-01-16T02:00:00Z
2024-25,16/01/25,03:00,Final,0022400569,,,,,false,Delta Center,Salt Lake City,UT,,1610612762,1610612766,Jazz,Hornets,Utah,Charlotte,UTA,CHA,112,117,2025-01-16T02:00:00Z
2024-25,16/01/25,04:00,Final,0022400570,,,,,false,Crypto.com Arena,Los Angeles,CA,,1610612747,1610612748,Lakers,Heat,Los Angeles,Miami,LAL,MIA,117,108,2025-01-16T03:00:00Z
2024-25,16/01/25,04:30,Final,0022400571,,,,,false,Intuit Dome,Inglewood,CA,,1610612746,1610612751,Clippers,Nets,LA,Brooklyn,LAC,BKN,126,67,2025-01-16T03:30:00Z
2024-25,17/01/25,01:00,Final,0022400572,,,,,false,Little Caesars Arena,Detroit,MI,,1610612765,1610612754,Pistons,Pacers,Detroit,Indiana,DET,IND,100,111,2025-01-17T00:00:00Z
2024-25,17/01/25,01:00,Final,0022400573,,,,,false,Capital One Arena,Washington,DC,,1610612764,1610612756,Wizards,Suns,Washington,Phoenix,WAS,PHX,123,130,2025-01-17T00:00:00Z
2024-25,17/01/25,01:30,Final,0022400574,,,,,false,Paycom Center,Oklahoma City,OK,,1610612760,1610612739,Thunder,Cavaliers,Oklahoma City,Cleveland,OKC,CLE,134,114,2025-01-17T00:30:00Z
2024-25,17/01/25,04:00,Final,0022400575,,,,,false,Moda Center,Portland,OR,,1610612757,1610612746,Trail Blazers,Clippers,Portland,LA,POR,LAC,89,118,2025-01-17T03:00:00Z
2024-25,17/01/25,04:00,Final,0022400576,,,,,false,Golden 1 Center,Sacramento,CA,,1610612758,1610612745,Kings,Rockets,Sacramento,Houston,SAC,HOU,132,127,2025-01-17T03:00:00Z
2024-25,18/01/25,01:00,Final,0022400577,,,,,false,TD Garden,Boston,MA,,1610612738,1610612753,Celtics,Magic,Boston,Orlando,BOS,ORL,121,94,2025-01-18T00:00:00Z
2024-25,18/01/25,01:30,Final,0022400578,,,,,false,Madison Square Garden,New York,NY,,1610612752,1610612750,Knicks,Timberwolves,New York,Minnesota,NYK,MIN,99,116,2025-01-18T00:30:00Z
2024-25,18/01/25,02:00,Final,0022400579,,,,,false,Kaseya Center,Miami,FL,,1610612748,1610612743,Heat,Nuggets,Miami,Denver,MIA,DEN,113,133,2025-01-18T01:00:00Z
2024-25,18/01/25,02:00,Final,0022400580,,,,,false,Fiserv Forum,Milwaukee,WI,,1610612749,1610612761,Bucks,Raptors,Milwaukee,Toronto,MIL,TOR,130,112,2025-01-18T01:00:00Z
2024-25,18/01/25,02:00,Final,0022400581,,,,,false,Smoothie King Center,New Orleans,LA,,1610612740,1610612762,Pelicans,Jazz,New Orleans,Utah,NOP,UTA,136,123,2025-01-18T01:00:00Z
2024-25,18/01/25,03:30,Final,0022400582,,,,,false,Frost Bank Center,San Antonio,TX,,1610612759,1610612763,Spurs,Grizzlies,San Antonio,Memphis,SAS,MEM,112,140,2025-01-18T02:30:00Z
2024-25,18/01/25,02:30,Final,0022400583,,,,,false,American Airlines Center,Dallas,TX,,1610612742,1610612760,Mavericks,Thunder,Dallas,Oklahoma City,DAL,OKC,106,98,2025-01-18T01:30:00Z
2024-25,18/01/25,02:00,Final,0022400584,,,,,false,United Center,Chicago,IL,,1610612741,1610612766,Bulls,Hornets,Chicago,Charlotte,CHI,CHA,123,125,2025-01-18T01:00:00Z
2024-25,18/01/25,04:30,Final,0022400585,,,,,false,Crypto.com Arena,Los Angeles,CA,,1610612747,1610612751,Lakers,Nets,Los Angeles,Brooklyn,LAL,BKN,102,101,2025-01-18T03:30:00Z
2024-25,18/01/25,22:00,Final,0022400586,,,,,false,Little Caesars Arena,Detroit,MI,,1610612765,1610612756,Pistons,Suns,Detroit,Phoenix,DET,PHX,121,125,2025-01-18T21:00:00Z
2024-25,19/01/25,01:00,Final/OT,0022400587,,,,,false,TD Garden,Boston,MA,,1610612738,1610612737,Celtics,Hawks,Boston,Atlanta,BOS,ATL,115,119,2025-01-19T00:00:00Z
2024-25,19/01/25,01:00,Final,0022400588,,,,,false,Gainbridge Fieldhouse,Indianapolis,IN,,1610612754,1610612755,Pacers,76ers,Indiana,Philadelphia,IND,PHI,115,102,2025-01-19T00:00:00Z
2024-25,19/01/25,02:30,Final,0022400589,,,,,false,Chase Center,San Francisco,CA,,1610612744,1610612764,Warriors,Wizards,Golden State,Washington,GSW,WAS,122,114,2025-01-19T01:30:00Z
2024-25,19/01/25,03:00,Final,0022400590,,,,,false,Target Center,Minneapolis,MN,,1610612750,1610612739,Timberwolves,Cavaliers,Minnesota,Cleveland,MIN,CLE,117,124,2025-01-19T02:00:00Z
2024-25,19/01/25,04:00,Final,0022400591,,,,,false,Moda Center,Portland,OR,,1610612757,1610612745,Trail Blazers,Rockets,Portland,Houston,POR,HOU,103,125,2025-01-19T03:00:00Z
2024-25,19/01/25,21:00,Final,0022400592,,,,,false,Kaseya Center,Miami,FL,,1610612748,1610612759,Heat,Spurs,Miami,San Antonio,MIA,SAS,128,107,2025-01-19T20:00:00Z
2024-25,20/01/25,00:00,Final,0022400593,,,,,false,Kia Center,Orlando,FL,,1610612753,1610612743,Magic,Nuggets,Orlando,Denver,ORL,DEN,100,113,2025-01-19T23:00:00Z
2024-25,20/01/25,01:00,Final,0022400594,,,,,false,Fiserv Forum,Milwaukee,WI,,1610612749,1610612755,Bucks,76ers,Milwaukee,Philadelphia,MIL,PHI,123,109,2025-01-20T00:00:00Z
2024-25,20/01/25,01:00,Final,0022400595,,,,,false,Paycom Center,Oklahoma City,OK,,1610612760,1610612751,Thunder,Nets,Oklahoma City,Brooklyn,OKC,BKN,127,101,2025-01-20T00:00:00Z
2024-25,20/01/25,03:00,Final,0022400596,,,,,false,Intuit Dome,Inglewood,CA,,1610612746,1610612747,Clippers,Lakers,LA,Los Angeles,LAC,LAL,116,102,2025-01-20T02:00:00Z
2024-25,20/01/25,03:00,Final,0022400597,,,,,false,Moda Center,Portland,OR,,1610612757,1610612741,Trail Blazers,Bulls,Portland,Chicago,POR,CHI,113,102,2025-01-20T02:00:00Z
2024-25,20/01/25,03:00,Final,0022400598,,,,,false,Golden 1 Center,Sacramento,CA,,1610612758,1610612764,Kings,Wizards,Sacramento,Washington,SAC,WAS,123,100,2025-01-20T02:00:00Z
2024-25,20/01/25,18:00,Final,0022400599,,,,,false,Spectrum Center,Charlotte,NC,,1610612766,1610612742,Hornets,Mavericks,Charlotte,Dallas,CHA,DAL,110,105,2025-01-20T17:00:00Z
2024-25,20/01/25,20:00,Final,0022400600,,,,,false,Toyota Center,Houston,TX,,1610612745,1610612765,Rockets,Pistons,Houston,Detroit,HOU,DET,96,107,2025-01-20T19:00:00Z
2024-25,20/01/25,20:30,Final,0022400601,,,,,false,FedExForum,Memphis,TN,,1610612763,1610612750,Grizzlies,Timberwolves,Memphis,Minnesota,MEM,MIN,108,106,2025-01-20T19:30:00Z
2024-25,20/01/25,21:00,Final,0022400602,,,,,false,Madison Square Garden,New York,NY,,1610612752,1610612737,Knicks,Hawks,New York,Atlanta,NYK,ATL,119,110,2025-01-20T20:00:00Z
2024-25,20/01/25,21:30,Final,0022400603,,,,,false,Rocket Mortgage FieldHouse,Cleveland,OH,,1610612739,1610612756,Cavaliers,Suns,Cleveland,Phoenix,CLE,PHX,118,92,2025-01-20T20:30:00Z
2024-25,20/01/25,23:00,Final,0022400604,,,,,false,Chase Center,San Francisco,CA,,1610612744,1610612738,Warriors,Celtics,Golden State,Boston,GSW,BOS,85,125,2025-01-20T22:00:00Z
2024-25,21/01/25,02:00,Final/OT,0022400605,,,,,false,Smoothie King Center,New Orleans,LA,,1610612740,1610612762,Pelicans,Jazz,New Orleans,Utah,NOP,UTA,123,119,2025-01-21T01:00:00Z
2024-25,21/01/25,04:30,Final,0022400611,,,,,false,Intuit Dome,Inglewood,CA,,1610612746,1610612741,Clippers,Bulls,LA,Chicago,LAC,CHI,99,112,2025-01-21T03:30:00Z
2024-25,22/01/25,01:30,Final,0022400606,,,,,false,Barclays Center,Brooklyn,NY,,1610612751,1610612752,Nets,Knicks,Brooklyn,New York,BKN,NYK,95,99,2025-01-22T00:30:00Z
2024-25,22/01/25,01:30,Final,0022400607,,,,,false,Kaseya Center,Miami,FL,,1610612748,1610612757,Heat,Trail Blazers,Miami,Portland,MIA,POR,107,116,2025-01-22T00:30:00Z
2024-25,22/01/25,01:30,Final,0022400608,,,,,false,Scotiabank Arena,Toronto,ON,,1610612761,1610612753,Raptors,Magic,Toronto,Orlando,TOR,ORL,109,93,2025-01-22T00:30:00Z
2024-25,22/01/25,04:00,Final,0022400609,,,,,false,Ball Arena,Denver,CO,,1610612743,1610612755,Nuggets,76ers,Denver,Philadelphia,DEN,PHI,144,109,2025-01-22T03:00:00Z
2024-25,22/01/25,04:30,Final,0022400610,,,,,false,Crypto.com Arena,Los Angeles,CA,,1610612747,1610612764,Lakers,Wizards,Los Angeles,Washington,LAL,WAS,111,88,2025-01-22T03:30:00Z
2024-25,23/01/25,01:30,Final,0022400612,,,,,false,State Farm Arena,Atlanta,GA,,1610612737,1610612765,Hawks,Pistons,Atlanta,Detroit,ATL,DET,104,114,2025-01-23T00:30:00Z
2024-25,23/01/25,01:30,Final,0022400613,,,,,false,Barclays Center,Brooklyn,NY,,1610612751,1610612756,Nets,Suns,Brooklyn,Phoenix,BKN,PHX,84,108,2025-01-23T00:30:00Z
2024-25,23/01/25,01:30,Final,0022400614,,,,,false,American Airlines Center,Dallas,TX,,1610612742,1610612750,Mavericks,Timberwolves,Dallas,Minnesota,DAL,MIN,114,115,2025-01-23T00:30:00Z
2024-25,23/01/25,02:00,Final,0022400615,,,,,false,Toyota Center,Houston,TX,,1610612745,1610612739,Rockets,Cavaliers,Houston,Cleveland,HOU,CLE,109,108,2025-01-23T01:00:00Z
2024-25,23/01/25,02:00,Final,0022400616,,,,,false,FedExForum,Memphis,TN,,1610612763,1610612766,Grizzlies,Hornets,Memphis,Charlotte,MEM,CHA,132,120,2025-01-23T01:00:00Z
2024-25,23/01/25,02:00,Final,0022400618,,,,,false,Paycom Center,Oklahoma City,OK,,1610612760,1610612762,Thunder,Jazz,Oklahoma City,Utah,OKC,UTA,123,114,2025-01-23T01:00:00Z
2024-25,23/01/25,04:00,Final,0022400619,,,,,false,Golden 1 Center,Sacramento,CA,,1610612758,1610612744,Kings,Warriors,Sacramento,Golden State,SAC,GSW,123,117,2025-01-23T03:00:00Z
2024-25,23/01/25,04:30,Final/OT,0022400620,,,,,false,Intuit Dome,Inglewood,CA,,1610612746,1610612738,Clippers,Celtics,LA,Boston,LAC,BOS,113,117,2025-01-23T03:30:00Z
2024-25,23/01/25,20:00,Final,0022400621,NBA Paris Games,,,Paris,false,Accor Arena,Paris,FR,Global Games,1610612754,1610612759,Pacers,Spurs,Indiana,San Antonio,IND,SAS,110,140,2025-01-23T19:00:00Z
2024-25,24/01/25,01:00,Final,0022400622,,,,,false,Kia Center,Orlando,FL,,1610612753,1610612757,Magic,Trail Blazers,Orlando,Portland,ORL,POR,79,101,2025-01-24T00:00:00Z
2024-25,24/01/25,01:30,Final,0022400623,,,,,false,State Farm Arena,Atlanta,GA,,1610612737,1610612761,Hawks,Raptors,Atlanta,Toronto,ATL,TOR,119,122,2025-01-24T00:30:00Z
2024-25,24/01/25,02:30,Final,0022400624,,,,,false,Fiserv Forum,Milwaukee,WI,,1610612749,1610612748,Bucks,Heat,Milwaukee,Miami,MIL,MIA,125,96,2025-01-24T01:30:00Z
2024-25,24/01/25,02:00,Final,0022400625,,,,,false,Paycom Center,Oklahoma City,OK,,1610612760,1610612742,Thunder,Mavericks,Oklahoma City,Dallas,OKC,DAL,115,121,2025-01-24T01:00:00Z
2024-25,24/01/25,03:00,Final,0022400626,,,,,false,Ball Arena,Denver,CO,,1610612743,1610612758,Nuggets,Kings,Denver,Sacramento,DEN,SAC,132,123,2025-01-24T02:00:00Z
2024-25,24/01/25,04:00,Final,0022400628,,,,,false,Chase Center,San Francisco,CA,,1610612744,1610612741,Warriors,Bulls,Golden State,Chicago,GSW,CHI,131,106,2025-01-24T03:00:00Z
2024-25,24/01/25,04:00,Final,0022400629,,,,,false,Crypto.com Arena,Los Angeles,CA,,1610612747,1610612738,Lakers,Celtics,Los Angeles,Boston,LAL,BOS,117,96,2025-01-24T03:00:00Z
2024-25,24/01/25,04:30,Final,0022400983,,,,,false,Intuit Dome,Inglewood,CA,,1610612746,1610612764,Clippers,Wizards,LA,Washington,LAC,WAS,110,93,2025-01-24T03:30:00Z
2024-25,25/01/25,01:00,Final,0022400630,,,,,false,Spectrum Center,Charlotte,NC,,1610612766,1610612757,Hornets,Trail Blazers,Charlotte,Portland,CHA,POR,97,102,2025-01-25T00:00:00Z
2024-25,25/01/25,01:00,Final,0022400631,,,,,false,Wells Fargo Center,Philadelphia,PA,,1610612755,1610612739,76ers,Cavaliers,Philadelphia,Cleveland,PHI,CLE,132,129,2025-01-25T00:00:00Z
2024-25,25/01/25,02:00,Final,0022400632,,,,,false,FedExForum,Memphis,TN,,1610612763,1610612740,Grizzlies,Pelicans,Memphis,New Orleans,MEM,NOP,139,126,2025-01-25T01:00:00Z
2024-25,25/01/25,18:00,Final,0022400633,NBA Paris Games,,,Paris,false,Accor Arena,Paris,FR,Global Games,1610612759,1610612754,Spurs,Pacers,San Antonio,Indiana,SAS,IND,98,136,2025-01-25T17:00:00Z
2024-25,25/01/25,21:00,Final,0022400634,,,,,false,Target Center,Minneapolis,MN,,1610612750,1610612743,Timberwolves,Nuggets,Minnesota,Denver,MIN,DEN,133,104,2025-01-25T20:00:00Z
2024-25,25/01/25,23:30,Final,0022400635,,,,,false,American Airlines Center,Dallas,TX,,1610612742,1610612738,Mavericks,Celtics,Dallas,Boston,DAL,BOS,107,122,2025-01-25T22:30:00Z
2024-25,26/01/25,00:00,Final,0022400636,,,,,false,Barclays Center,Brooklyn,NY,,1610612751,1610612748,Nets,Heat,Brooklyn,Miami,BKN,MIA,97,106,2025-01-25T23:00:00Z
2024-25,26/01/25,01:00,Final,0022400637,,,,,false,Spectrum Center,Charlotte,NC,,1610612766,1610612740,Hornets,Pelicans,Charlotte,New Orleans,CHA,NOP,123,92,2025-01-26T00:00:00Z
2024-25,26/01/25,01:00,Final,0022400638,,,,,false,Kia Center,Orlando,FL,,1610612753,1610612765,Magic,Pistons,Orlando,Detroit,ORL,DET,121,113,2025-01-26T00:00:00Z
2024-25,26/01/25,01:30,Final,0022400639,,,,,false,State Farm Arena,Atlanta,GA,,1610612737,1610612761,Hawks,Raptors,Atlanta,Toronto,ATL,TOR,94,117,2025-01-26T00:30:00Z
2024-25,26/01/25,01:30,Final,0022400640,,,,,false,Rocket Mortgage FieldHouse,Cleveland,OH,,1610612739,1610612745,Cavaliers,Rockets,Cleveland,Houston,CLE,HOU,131,135,2025-01-26T00:30:00Z
2024-25,26/01/25,01:30,Final,0022400641,,,,,false,Madison Square Garden,New York,NY,,1610612752,1610612758,Knicks,Kings,New York,Sacramento,NYK,SAC,143,120,2025-01-26T00:30:00Z
2024-25,26/01/25,02:00,Final,0022400642,,,,,false,United Center,Chicago,IL,,1610612741,1610612755,Bulls,76ers,Chicago,Philadelphia,CHI,PHI,97,109,2025-01-26T01:00:00Z
2024-25,26/01/25,02:00,Final,0022400643,,,,,false,FedExForum,Memphis,TN,,1610612763,1610612762,Grizzlies,Jazz,Memphis,Utah,MEM,UTA,125,103,2025-01-26T01:00:00Z
2024-25,26/01/25,02:30,Final,0022400644,,,,,false,Chase Center,San Francisco,CA,,1610612744,1610612747,Warriors,Lakers,Golden State,Los Angeles,GSW,LAL,108,118,2025-01-26T01:30:00Z
2024-25,26/01/25,03:00,Final,0022400645,,,,,false,Footprint Center,Phoenix,AZ,,1610612756,1610612764,Suns,Wizards,Phoenix,Washington,PHX,WAS,119,109,2025-01-26T02:00:00Z
2024-25,26/01/25,04:30,Final,0022400646,,,,,false,Intuit Dome,Inglewood,CA,,1610612746,1610612749,Clippers,Bucks,LA,Milwaukee,LAC,MIL,127,117,2025-01-26T03:30:00Z
2024-25,27/01/25,00:00,Final,0022400647,,,,,false,Moda Center,Portland,OR,,1610612757,1610612760,Trail Blazers,Thunder,Portland,Oklahoma City,POR,OKC,108,118,2025-01-26T23:00:00Z
2024-25,28/01/25,01:00,Final,0022400648,,,,,false,Spectrum Center,Charlotte,NC,,1610612766,1610612747,Hornets,Lakers,Charlotte,Los Angeles,CHA,LAL,107,112,2025-01-28T00:00:00Z
2024-25,28/01/25,01:00,Final,0022400649,,,,,false,Rocket Mortgage FieldHouse,Cleveland,OH,,1610612739,1610612765,Cavaliers,Pistons,Cleveland,Detroit,CLE,DET,110,91,2025-01-28T00:00:00Z
2024-25,28/01/25,01:30,Final,0022400650,,,,,false,TD Garden,Boston,MA,,1610612738,1610612745,Celtics,Rockets,Boston,Houston,BOS,HOU,112,114,2025-01-28T00:30:00Z
2024-25,28/01/25,01:30,Final,0022400651,,,,,false,Barclays Center,Brooklyn,NY,,1610612751,1610612758,Nets,Kings,Brooklyn,Sacramento,BKN,SAC,96,110,2025-01-28T00:30:00Z
2024-25,28/01/25,01:30,Final/OT2,0022400652,,,,,false,Kaseya Center,Miami,FL,,1610612748,1610612753,Heat,Magic,Miami,Orlando,MIA,ORL,125,119,2025-01-28T00:30:00Z
2024-25,28/01/25,01:30,Final,0022400653,,,,,false,Madison Square Garden,New York,NY,,1610612752,1610612763,Knicks,Grizzlies,New York,Memphis,NYK,MEM,143,106,2025-01-28T00:30:00Z
2024-25,28/01/25,01:30,Final,0022400654,,,,,false,Scotiabank Arena,Toronto,ON,,1610612761,1610612740,Raptors,Pelicans,Toronto,New Orleans,TOR,NOP,113,104,2025-01-28T00:30:00Z
2024-25,28/01/25,02:00,Final,0022400655,,,,,false,United Center,Chicago,IL,,1610612741,1610612743,Bulls,Nuggets,Chicago,Denver,CHI,DEN,129,121,2025-01-28T01:00:00Z
2024-25,28/01/25,02:00,Final,0022400656,,,,,false,Target Center,Minneapolis,MN,,1610612750,1610612737,Timberwolves,Hawks,Minnesota,Atlanta,MIN,ATL,100,92,2025-01-28T01:00:00Z
2024-25,28/01/25,02:30,Final,0022400657,,,,,false,American Airlines Center,Dallas,TX,,1610612742,1610612764,Mavericks,Wizards,Dallas,Washington,DAL,WAS,130,108,2025-01-28T01:30:00Z
2024-25,28/01/25,03:00,Final,0022400658,,,,,false,Delta Center,Salt Lake City,UT,,1610612762,1610612749,Jazz,Bucks,Utah,Milwaukee,UTA,MIL,110,125,2025-01-28T02:00:00Z
2024-25,28/01/25,03:30,Final,0022400659,,,,,false,Footprint Center,Phoenix,AZ,,1610612756,1610612746,Suns,Clippers,Phoenix,LA,PHX,LAC,111,109,2025-01-28T02:30:00Z
2024-25,29/01/25,01:30,Final,0022400532,,,,,false,State Farm Arena,Atlanta,GA,,1610612737,1610612745,Hawks,Rockets,Atlanta,Houston,ATL,HOU,96,100,2025-01-29T00:30:00Z
2024-25,29/01/25,01:30,Final,0022400660,,,,,false,Wells Fargo Center,Philadelphia,PA,,1610612755,1610612747,76ers,Lakers,Philadelphia,Los Angeles,PHI,LAL,118,104,2025-01-29T00:30:00Z
2024-25,29/01/25,04:00,Final,0022400661,,,,,false,Chase Center,San Francisco,CA,,1610612744,1610612762,Warriors,Jazz,Golden State,Utah,GSW,UTA,114,103,2025-01-29T03:00:00Z
2024-25,29/01/25,04:00,Final,0022400662,,,,,false,Moda Center,Portland,OR,,1610612757,1610612749,Trail Blazers,Bucks,Portland,Milwaukee,POR,MIL,125,112,2025-01-29T03:00:00Z
2024-25,30/01/25,01:00,Final,0022400663,,,,,false,Spectrum Center,Charlotte,NC,,1610612766,1610612751,Hornets,Nets,Charlotte,Brooklyn,CHA,BKN,83,104,2025-01-30T00:00:00Z
2024-25,30/01/25,01:00,Final,0022400664,,,,,false,Gainbridge Fieldhouse,Indianapolis,IN,,1610612754,1610612765,Pacers,Pistons,Indiana,Detroit,IND,DET,133,119,2025-01-30T00:00:00Z
2024-25,30/01/25,01:00,Final,0022400665,,,,,false,Capital One Arena,Washington,DC,,1610612764,1610612761,Wizards,Raptors,Washington,Toronto,WAS,TOR,82,106,2025-01-30T00:00:00Z
2024-25,30/01/25,01:30,Final,0022400666,,,,,false,TD Garden,Boston,MA,,1610612738,1610612741,Celtics,Bulls,Boston,Chicago,BOS,CHI,122,100,2025-01-30T00:30:00Z
2024-25,30/01/25,01:30,Final,0022400667,,,,,false,Kaseya Center,Miami,FL,,1610612748,1610612739,Heat,Cavaliers,Miami,Cleveland,MIA,CLE,106,126,2025-01-30T00:30:00Z
2024-25,30/01/25,01:30,Final,0022400668,,,,,false,Madison Square Garden,New York,NY,,1610612752,1610612743,Knicks,Nuggets,New York,Denver,NYK,DEN,122,112,2025-01-30T00:30:00Z
2024-25,30/01/25,01:30,Final,0022400669,,,,,false,Wells Fargo Center,Philadelphia,PA,,1610612755,1610612758,76ers,Kings,Philadelphia,Sacramento,PHI,SAC,117,104,2025-01-30T00:30:00Z
2024-25,30/01/25,02:00,Final,0022400670,,,,,false,Smoothie King Center,New Orleans,LA,,1610612740,1610612742,Pelicans,Mavericks,New Orleans,Dallas,NOP,DAL,136,137,2025-01-30T01:00:00Z
2024-25,30/01/25,02:00,Final,0022400671,,,,,false,Frost Bank Center,San Antonio,TX,,1610612759,1610612746,Spurs,Clippers,San Antonio,LA,SAS,LAC,116,128,2025-01-30T01:00:00Z
2024-25,30/01/25,03:00,Final,0022400672,,,,,false,Footprint Center,Phoenix,AZ,,1610612756,1610612750,Suns,Timberwolves,Phoenix,Minnesota,PHX,MIN,113,121,2025-01-30T02:00:00Z
2024-25,30/01/25,04:00,Final,0022400673,,,,,false,Chase Center,San Francisco,CA,,1610612744,1610612760,Warriors,Thunder,Golden State,Oklahoma City,GSW,OKC,116,109,2025-01-30T03:00:00Z
2024-25,31/01/25,01:00,Final,0022400674,,,,,false,Capital One Arena,Washington,DC,,1610612764,1610612747,Wizards,Lakers,Washington,Los Angeles,WAS,LAL,96,134,2025-01-31T00:00:00Z
2024-25,31/01/25,01:00,Final,0022400675,,,,,false,Rocket Mortgage FieldHouse,Cleveland,OH,,1610612739,1610612737,Cavaliers,Hawks,Cleveland,Atlanta,CLE,ATL,137,115,2025-01-31T00:00:00Z
2024-25,31/01/25,03:30,Final,0022400676,,,,,false,FedExForum,Memphis,TN,,1610612763,1610612745,Grizzlies,Rockets,Memphis,Houston,MEM,HOU,120,119,2025-01-31T02:30:00Z
2024-25,31/01/25,03:00,Final,0022400677,,,,,false,Delta Center,Salt Lake City,UT,,1610612762,1610612750,Jazz,Timberwolves,Utah,Minnesota,UTA,MIN,113,138,2025-01-31T02:00:00Z
2024-25,31/01/25,04:00,Final,0022400678,,,,,false,Moda Center,Portland,OR,,1610612757,1610612753,Trail Blazers,Magic,Portland,Orlando,POR,ORL,119,90,2025-01-31T03:00:00Z
2024-25,01/02/25,01:00,Final,0022400679,,,,,false,Spectrum Center,Charlotte,NC,,1610612766,1610612746,Hornets,Clippers,Charlotte,LA,CHA,LAC,104,112,2025-02-01T00:00:00Z
2024-25,01/02/25,01:00,Final,0022400680,,,,,false,Little Caesars Arena,Detroit,MI,,1610612765,1610612742,Pistons,Mavericks,Detroit,Dallas,DET,DAL,117,102,2025-02-01T00:00:00Z
2024-25,01/02/25,01:30,Final,0022400681,,,,,false,Wells Fargo Center,Philadelphia,PA,,1610612755,1610612743,76ers,Nuggets,Philadelphia,Denver,PHI,DEN,134,137,2025-02-01T00:30:00Z
2024-25,01/02/25,01:30,Final,0022400682,,,,,false,Scotiabank Arena,Toronto,ON,,1610612761,1610612741,Raptors,Bulls,Toronto,Chicago,TOR,CHI,106,122,2025-02-01T00:30:00Z
2024-25,01/02/25,02:00,Final,0022400683,,,,,false,Smoothie King Center,New Orleans,LA,,1610612740,1610612738,Pelicans,Celtics,New Orleans,Boston,NOP,BOS,116,118,2025-02-01T01:00:00Z
2024-25,01/02/25,02:00,Final,0022400684,,,,,false,Frost Bank Center,San Antonio,TX,,1610612759,1610612749,Spurs,Bucks,San Antonio,Milwaukee,SAS,MIL,144,118,2025-02-01T01:00:00Z
2024-25,01/02/25,04:00,Final,0022400685,,,,,false,Chase Center,San Francisco,CA,,1610612744,1610612756,Warriors,Suns,Golden State,Phoenix,GSW,PHX,105,130,2025-02-01T03:00:00Z
2024-25,01/02/25,23:00,Final,0022400686,,,,,false,Gainbridge Fieldhouse,Indianapolis,IN,,1610612754,1610612737,Pacers,Hawks,Indiana,Atlanta,IND,ATL,132,127,2025-02-01T22:00:00Z
2024-25,01/02/25,23:00,Final,0022400687,,,,,false,Delta Center,Salt Lake City,UT,,1610612762,1610612753,Jazz,Magic,Utah,Orlando,UTA,ORL,113,99,2025-02-01T22:00:00Z
2024-25,02/02/25,01:00,Final,0022400688,,,,,false,Spectrum Center,Charlotte,NC,,1610612766,1610612743,Hornets,Nuggets,Charlotte,Denver,CHA,DEN,104,107,2025-02-02T00:00:00Z
2024-25,02/02/25,02:00,Final,0022400689,,,,,false,Toyota Center,Houston,TX,,1610612745,1610612751,Rockets,Nets,Houston,Brooklyn,HOU,BKN,98,110,2025-02-02T01:00:00Z
2024-25,02/02/25,02:00,Final,0022400690,,,,,false,Target Center,Minneapolis,MN,,1610612750,1610612764,Timberwolves,Wizards,Minnesota,Washington,MIN,WAS,103,105,2025-02-02T01:00:00Z
2024-25,02/02/25,02:00,Final,0022400691,,,,,false,Paycom Center,Oklahoma City,OK,,1610612760,1610612758,Thunder,Kings,Oklahoma City,Sacramento,OKC,SAC,144,110,2025-02-02T01:00:00Z
2024-25,02/02/25,02:30,Final,0022400692,,,,,false,Madison Square Garden,New York,NY,,1610612752,1610612747,Knicks,Lakers,New York,Los Angeles,NYK,LAL,112,128,2025-02-02T01:30:00Z
2024-25,02/02/25,02:30,Final,0022400693,,,,,false,Frost Bank Center,San Antonio,TX,,1610612759,1610612748,Spurs,Heat,San Antonio,Miami,SAS,MIA,103,105,2025-02-02T01:30:00Z
